"PLOT","Year","Site","Observer","NOTES","phenophase","doy"
"KP1",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Early photos (in late June) show Dryas flowers in bottom right corner, but disappear from view by June 27. Unclear if viewshed moved. Gap in photos July 6 to 20? Camera knocked askew sometime between November 17 and December 7","first_yellow",29
"KP1",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Early photos (in late June) show Dryas flowers in bottom right corner, but disappear from view by June 27. Unclear if viewshed moved. Gap in photos July 6 to 20? Camera knocked askew sometime between November 17 and December 7","yellow50",58
"KP1",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Early photos (in late June) show Dryas flowers in bottom right corner, but disappear from view by June 27. Unclear if viewshed moved. Gap in photos July 6 to 20? Camera knocked askew sometime between November 17 and December 7","yellow100",85
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","plant_first_vis",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","spring_90snowfree",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","first_100snowfree",172
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","first_snowreturn",240
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","autumn_50snow",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021",NA,240
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","bud_burst",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","green50",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","green100",NA
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","first_yellow",28
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","yellow50",63
"KP2",2021,"Kluane","Elise Gallois","Lens very cloud after 7 August 2021, did not take photos at initial set up. Photos start 6 July 2021","yellow100",90
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","plant_first_vis",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","spring_90snowfree",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","first_100snowfree",174
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","first_snowreturn",240
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","autumn_50snow",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.",NA,241
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","bud_burst",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","green50",NA
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","green100",15
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","first_yellow",25
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","yellow50",58
"KP7",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021.","yellow100",89
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","plant_first_vis",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","spring_90snowfree",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","first_100snowfree",172
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","first_snowreturn",240
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","autumn_50snow",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.",NA,270
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","bud_burst",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","green50",NA
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","green100",16
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","first_yellow",38
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","yellow50",61
"KP3",2021,"Kluane","Elise Gallois","photos start 24 June 2021. Camera covered in snow Nov. 17-Dec 7, then from Dec. 21.","yellow100",82
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","plant_first_vis",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","spring_90snowfree",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","first_100snowfree",172
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","first_snowreturn",240
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","autumn_50snow",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28",NA,241
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","bud_burst",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","green50",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","green100",NA
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","first_yellow",42
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","yellow50",61
"KP5",2021,"Kluane","Elise Gallois","Photos start July 28","yellow100",59
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","plant_first_vis",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","spring_90snowfree",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","first_100snowfree",174
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","first_snowreturn",240
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","autumn_50snow",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021",NA,265
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","bud_burst",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","green50",NA
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","green100",14
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","first_yellow",40
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","yellow50",64
"KP9",2021,"Kluane","Elise Gallois","from 10-20 July 2021 camera is facing the sky, did not take photos at initial set up. Photos start 6 July 2021","yellow100",81
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","plant_first_vis",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","spring_90snowfree",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_100snowfree",172
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_snowreturn",240
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","autumn_50snow",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021",NA,271
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","bud_burst",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","green50",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","green100",NA
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_yellow",44
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","yellow50",67
"KP4",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","yellow100",80
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","plant_first_vis",NA
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","spring_90snowfree",NA
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","first_100snowfree",177
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","first_snowreturn",240
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","autumn_50snow",NA
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021",NA,276
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","bud_burst",NA
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","green50",1
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","green100",10
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","first_yellow",45
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","yellow50",60
"KP6",2021,"Kluane","Elise Gallois","photos start 24 June 2021","yellow100",71
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","plant_first_vis",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","spring_90snowfree",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_100snowfree",174
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_snowreturn",240
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","autumn_50snow",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021",NA,264
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","bud_burst",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","green50",NA
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","green100",16
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","first_yellow",46
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","yellow50",62
"KP8",2021,"Kluane","Elise Gallois","did not take photos at initial set up. Photos start 6 July 2021","yellow100",77
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","plant_first_vis",153
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","spring_90snowfree",169
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","first_100snowfree",174
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","first_snowreturn",269
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","autumn_50snow",270
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season",NA,286
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","bud_burst",-1
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","green50",4
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","green100",14
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","first_yellow",51
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","yellow50",69
"KP1",2022,"Kluane","Elise Gallois","Frame very crooked until June 22. Pictures end August 15th so no info on snow at end of season","yellow100",86
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","plant_first_vis",NA
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","spring_90snowfree",NA
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","first_100snowfree",174
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","first_snowreturn",269
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","autumn_50snow",274
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.",NA,NA
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","bud_burst",NA
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","green50",0
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","green100",12
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","first_yellow",52
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","yellow50",74
"KP2",2022,"Kluane","Elise Gallois","Did not record Nov. 13 2021 to June 22 2022, so snowmelt data NA.","yellow100",93
"KP7",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",153
"KP7",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",166
"KP7",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",167
"KP7",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",269
"KP7",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",282
"KP7",2022,"Kluane","Elise Gallois",NA,NA,286
"KP7",2022,"Kluane","Elise Gallois",NA,"bud_burst",5
"KP7",2022,"Kluane","Elise Gallois",NA,"green50",10
"KP7",2022,"Kluane","Elise Gallois",NA,"green100",22
"KP7",2022,"Kluane","Elise Gallois",NA,"first_yellow",47
"KP7",2022,"Kluane","Elise Gallois",NA,"yellow50",72
"KP7",2022,"Kluane","Elise Gallois",NA,"yellow100",85
"KP3",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",156
"KP3",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",172
"KP3",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",173
"KP3",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",269
"KP3",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",278
"KP3",2022,"Kluane","Elise Gallois",NA,NA,283
"KP3",2022,"Kluane","Elise Gallois",NA,"bud_burst",2
"KP3",2022,"Kluane","Elise Gallois",NA,"green50",6
"KP3",2022,"Kluane","Elise Gallois",NA,"green100",16
"KP3",2022,"Kluane","Elise Gallois",NA,"first_yellow",38
"KP3",2022,"Kluane","Elise Gallois",NA,"yellow50",73
"KP3",2022,"Kluane","Elise Gallois",NA,"yellow100",95
"KP5",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",165
"KP5",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",168
"KP5",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",169
"KP5",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",269
"KP5",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",283
"KP5",2022,"Kluane","Elise Gallois",NA,NA,286
"KP5",2022,"Kluane","Elise Gallois",NA,"bud_burst",1
"KP5",2022,"Kluane","Elise Gallois",NA,"green50",9
"KP5",2022,"Kluane","Elise Gallois",NA,"green100",21
"KP5",2022,"Kluane","Elise Gallois",NA,"first_yellow",45
"KP5",2022,"Kluane","Elise Gallois",NA,"yellow50",77
"KP5",2022,"Kluane","Elise Gallois",NA,"yellow100",96
"KP9",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",164
"KP9",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",169
"KP9",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",170
"KP9",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",269
"KP9",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",269
"KP9",2022,"Kluane","Elise Gallois",NA,NA,288
"KP9",2022,"Kluane","Elise Gallois",NA,"bud_burst",3
"KP9",2022,"Kluane","Elise Gallois",NA,"green50",8
"KP9",2022,"Kluane","Elise Gallois",NA,"green100",16
"KP9",2022,"Kluane","Elise Gallois",NA,"first_yellow",52
"KP9",2022,"Kluane","Elise Gallois",NA,"yellow50",74
"KP9",2022,"Kluane","Elise Gallois",NA,"yellow100",98
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","plant_first_vis",162
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","spring_90snowfree",170
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","first_100snowfree",172
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","first_snowreturn",269
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","autumn_50snow",275
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June",NA,288
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","bud_burst",3
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","green50",7
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","green100",12
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","first_yellow",55
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","yellow50",71
"KP4",2022,"Kluane","Elise Gallois","Frame very askew 8-26 June","yellow100",84
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","plant_first_vis",159
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","spring_90snowfree",177
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","first_100snowfree",179
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","first_snowreturn",NA
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","autumn_50snow",NA
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7",NA,NA
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","bud_burst",-2
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","green50",3
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","green100",12
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","first_yellow",56
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","yellow50",65
"KP6",2022,"Kluane","Elise Gallois","Knocked askew sometime between March 21 and June 7","yellow100",NA
"KP8",2022,"Kluane","Elise Gallois",NA,"plant_first_vis",163
"KP8",2022,"Kluane","Elise Gallois",NA,"spring_90snowfree",172
"KP8",2022,"Kluane","Elise Gallois",NA,"first_100snowfree",173
"KP8",2022,"Kluane","Elise Gallois",NA,"first_snowreturn",NA
"KP8",2022,"Kluane","Elise Gallois",NA,"autumn_50snow",NA
"KP8",2022,"Kluane","Elise Gallois",NA,NA,NA
"KP8",2022,"Kluane","Elise Gallois",NA,"bud_burst",-5
"KP8",2022,"Kluane","Elise Gallois",NA,"green50",4
"KP8",2022,"Kluane","Elise Gallois",NA,"green100",15
"KP8",2022,"Kluane","Elise Gallois",NA,"first_yellow",54
"KP8",2022,"Kluane","Elise Gallois",NA,"yellow50",NA
"KP8",2022,"Kluane","Elise Gallois",NA,"yellow100",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"first_100snowfree",163
"QHI_1",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_1",2022,"QHI","Elise Gallois",NA,"first_yellow",41
"QHI_1",2022,"QHI","Elise Gallois",NA,"yellow50",66
"QHI_1",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"first_100snowfree",163
"QHI_2",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_2",2022,"QHI","Elise Gallois",NA,"autumn_50snow",287
"QHI_2",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_2",2022,"QHI","Elise Gallois",NA,"first_yellow",44
"QHI_2",2022,"QHI","Elise Gallois",NA,"yellow50",73
"QHI_2",2022,"QHI","Elise Gallois",NA,"yellow100",99
"QHI_3",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"first_100snowfree",163
"QHI_3",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"autumn_50snow",285
"QHI_3",2022,"QHI","Elise Gallois",NA,NA,300
"QHI_3",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_3",2022,"QHI","Elise Gallois",NA,"first_yellow",39
"QHI_3",2022,"QHI","Elise Gallois",NA,"yellow50",67
"QHI_3",2022,"QHI","Elise Gallois",NA,"yellow100",99
"QHI_4",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"first_100snowfree",179
"QHI_4",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_4",2022,"QHI","Elise Gallois",NA,"first_yellow",27
"QHI_4",2022,"QHI","Elise Gallois",NA,"yellow50",56
"QHI_4",2022,"QHI","Elise Gallois",NA,"yellow100",79
"QHI_5",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"first_100snowfree",146
"QHI_5",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_5",2022,"QHI","Elise Gallois",NA,"first_yellow",68
"QHI_5",2022,"QHI","Elise Gallois",NA,"yellow50",93
"QHI_5",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"first_100snowfree",146
"QHI_6",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"first_yellow",66
"QHI_6",2022,"QHI","Elise Gallois",NA,"yellow50",NA
"QHI_6",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"first_100snowfree",179
"QHI_7",2022,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_7",2022,"QHI","Elise Gallois",NA,"first_yellow",30
"QHI_7",2022,"QHI","Elise Gallois",NA,"yellow50",57
"QHI_7",2022,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"first_100snowfree",181
"QHI_8",2022,"QHI","Elise Gallois",NA,"first_snowreturn",268
"QHI_8",2022,"QHI","Elise Gallois",NA,"autumn_50snow",282
"QHI_8",2022,"QHI","Elise Gallois",NA,NA,NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"green50",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"green100",NA
"QHI_8",2022,"QHI","Elise Gallois",NA,"first_yellow",36
"QHI_8",2022,"QHI","Elise Gallois",NA,"yellow50",68
"QHI_8",2022,"QHI","Elise Gallois",NA,"yellow100",86
"QHI_9",2022,"QHI","Elise Gallois",NA,"plant_first_vis",NA
