#,Date-Time (GMT/BST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
48784,04/12/2023 05:54:37,14.75,,,,
48785,04/12/2023 06:04:37,14.71,,,,
48786,04/12/2023 06:14:37,14.71,,,,
48787,04/12/2023 06:24:37,14.63,,,,
48788,04/12/2023 06:34:37,14.58,,,,
48789,04/12/2023 06:44:37,14.54,,,,
48790,04/12/2023 06:54:37,14.50,,,,
48791,04/12/2023 07:04:37,14.45,,,,
48792,04/12/2023 07:14:37,14.37,,,,
48793,04/12/2023 07:24:37,14.37,,,,
48794,04/12/2023 07:34:37,14.37,,,,
48795,04/12/2023 07:44:37,14.41,,,,
48796,04/12/2023 07:54:37,14.50,,,,
48797,04/12/2023 08:04:37,14.58,,,,
48798,04/12/2023 08:14:37,14.63,,,,
48799,04/12/2023 08:24:37,14.71,,,,
48800,04/12/2023 08:34:37,14.80,,,,
48801,04/12/2023 08:44:37,14.84,,,,
48802,04/12/2023 08:54:37,14.80,,,,
48803,04/12/2023 09:04:37,14.88,,,,
48804,04/12/2023 09:14:37,14.88,,,,
48805,04/12/2023 09:24:37,14.97,,,,
48806,04/12/2023 09:34:37,15.01,,,,
48807,04/12/2023 09:44:37,15.01,,,,
48808,04/12/2023 09:54:37,15.01,,,,
48809,04/12/2023 10:04:37,15.01,,,,
48810,04/12/2023 10:14:37,14.97,,,,
48811,04/12/2023 10:24:37,14.93,,,,
48812,04/12/2023 10:34:37,14.93,,,,
48813,04/12/2023 10:44:37,14.88,,,,
48814,04/12/2023 10:54:37,14.84,,,,
48815,04/12/2023 11:04:37,14.80,,,,
48816,04/12/2023 11:14:37,14.80,,,,
48817,04/12/2023 11:24:37,14.80,,,,
48818,04/12/2023 11:34:37,14.80,,,,
48819,04/12/2023 11:44:37,14.75,,,,
48820,04/12/2023 11:54:37,14.75,,,,
48821,04/12/2023 12:04:37,14.71,,,,
48822,04/12/2023 12:14:37,14.75,,,,
48823,04/12/2023 12:24:37,14.75,,,,
48824,04/12/2023 12:34:37,14.71,,,,
48825,04/12/2023 12:44:37,14.71,,,,
48826,04/12/2023 12:54:37,14.71,,,,
48827,04/12/2023 13:04:37,14.71,,,,
48828,04/12/2023 13:14:37,14.71,,,,
48829,04/12/2023 13:24:37,14.75,,,,
48830,04/12/2023 13:34:37,14.80,,,,
48831,04/12/2023 13:44:37,14.75,,,,
48832,04/12/2023 13:54:37,14.84,,,,
48833,04/12/2023 14:04:37,14.84,,,,
48834,04/12/2023 14:14:37,14.93,,,,
48835,04/12/2023 14:24:37,15.06,,,,
48836,04/12/2023 14:34:37,15.14,,,,
48837,04/12/2023 14:44:37,15.18,,,,
48838,04/12/2023 14:54:37,15.18,,,,
48839,04/12/2023 15:04:37,15.31,,,,
48840,04/12/2023 15:14:37,15.40,,,,
48841,04/12/2023 15:24:37,15.48,,,,
48842,04/12/2023 15:34:37,15.61,,,,
48843,04/12/2023 15:44:37,15.74,,,,
48844,04/12/2023 15:54:37,15.83,,,,
48845,04/12/2023 16:04:37,16.00,,,,
48846,04/12/2023 16:14:37,16.13,,,,
48847,04/12/2023 16:24:37,16.21,,,,
48848,04/12/2023 16:34:37,16.39,,,,
48849,04/12/2023 16:44:37,16.60,,,,
48850,04/12/2023 16:54:37,16.73,,,,
48851,04/12/2023 17:04:37,16.90,,,,
48852,04/12/2023 17:14:37,17.11,,,,
48853,04/12/2023 17:24:37,17.24,,,,
48854,04/12/2023 17:34:37,17.41,,,,
48855,04/12/2023 17:44:37,17.59,,,,
48856,04/12/2023 17:54:37,17.72,,,,
48857,04/12/2023 18:04:37,17.84,,,,
48858,04/12/2023 18:14:37,17.89,,,,
48859,04/12/2023 18:24:37,17.84,,,,
48860,04/12/2023 18:34:37,17.93,,,,
48861,04/12/2023 18:44:37,17.84,,,,
48862,04/12/2023 18:54:37,17.84,,,,
48863,04/12/2023 19:04:37,17.76,,,,
48864,04/12/2023 19:14:37,17.80,,,,
48865,04/12/2023 19:24:37,17.72,,,,
48866,04/12/2023 19:34:37,17.63,,,,
48867,04/12/2023 19:44:37,17.54,,,,
48868,04/12/2023 19:54:37,17.46,,,,
48869,04/12/2023 20:04:37,17.41,,,,
48870,04/12/2023 20:14:37,17.41,,,,
48871,04/12/2023 20:24:37,17.41,,,,
48872,04/12/2023 20:34:37,17.37,,,,
48873,04/12/2023 20:44:37,17.33,,,,
48874,04/12/2023 20:54:37,17.29,,,,
48875,04/12/2023 21:04:37,17.24,,,,
48876,04/12/2023 21:14:37,17.20,,,,
48877,04/12/2023 21:24:37,17.20,,,,
48878,04/12/2023 21:34:37,17.16,,,,
48879,04/12/2023 21:44:37,17.16,,,,
48880,04/12/2023 21:54:37,17.20,,,,
48881,04/12/2023 22:04:37,17.20,,,,
48882,04/12/2023 22:14:37,17.20,,,,
48883,04/12/2023 22:24:37,17.20,,,,
48884,04/12/2023 22:34:37,17.16,,,,
48885,04/12/2023 22:44:37,17.07,,,,
48886,04/12/2023 22:54:37,17.03,,,,
48887,04/12/2023 23:04:37,16.99,,,,
48888,04/12/2023 23:14:37,16.86,,,,
48889,04/12/2023 23:24:37,16.81,,,,
48890,04/12/2023 23:34:37,16.73,,,,
48891,04/12/2023 23:44:37,16.73,,,,
48892,04/12/2023 23:54:37,16.60,,,,
48893,04/13/2023 00:04:37,16.56,,,,
48894,04/13/2023 00:14:37,16.51,,,,
48895,04/13/2023 00:24:37,16.43,,,,
48896,04/13/2023 00:34:37,16.34,,,,
48897,04/13/2023 00:44:37,16.39,,,,
48898,04/13/2023 00:54:37,16.34,,,,
48899,04/13/2023 01:04:37,16.30,,,,
48900,04/13/2023 01:14:37,16.26,,,,
48901,04/13/2023 01:24:37,16.26,,,,
48902,04/13/2023 01:34:37,16.17,,,,
48903,04/13/2023 01:44:37,16.17,,,,
48904,04/13/2023 01:54:37,16.13,,,,
48905,04/13/2023 02:04:37,16.17,,,,
48906,04/13/2023 02:14:37,16.13,,,,
48907,04/13/2023 02:24:37,16.08,,,,
48908,04/13/2023 02:34:37,16.04,,,,
48909,04/13/2023 02:44:37,16.04,,,,
48910,04/13/2023 02:54:37,16.00,,,,
48911,04/13/2023 03:04:37,15.91,,,,
48912,04/13/2023 03:14:37,15.91,,,,
48913,04/13/2023 03:24:37,15.87,,,,
48914,04/13/2023 03:34:37,15.87,,,,
48915,04/13/2023 03:44:37,15.78,,,,
48916,04/13/2023 03:54:37,15.74,,,,
48917,04/13/2023 04:04:37,15.74,,,,
48918,04/13/2023 04:14:37,15.70,,,,
48919,04/13/2023 04:24:37,15.57,,,,
48920,04/13/2023 04:34:37,15.57,,,,
48921,04/13/2023 04:44:37,15.57,,,,
48922,04/13/2023 04:54:37,15.53,,,,
48923,04/13/2023 05:04:37,15.48,,,,
48924,04/13/2023 05:14:37,15.40,,,,
48925,04/13/2023 05:24:37,15.31,,,,
48926,04/13/2023 05:34:37,15.31,,,,
48927,04/13/2023 05:44:37,15.23,,,,
48928,04/13/2023 05:54:37,15.23,,,,
48929,04/13/2023 06:04:37,15.14,,,,
48930,04/13/2023 06:14:37,15.14,,,,
48931,04/13/2023 06:24:37,15.06,,,,
48932,04/13/2023 06:34:37,15.01,,,,
48933,04/13/2023 06:44:37,14.97,,,,
48934,04/13/2023 06:54:37,14.93,,,,
48935,04/13/2023 07:04:37,14.88,,,,
48936,04/13/2023 07:14:37,14.88,,,,
48937,04/13/2023 07:24:37,14.84,,,,
48938,04/13/2023 07:34:37,14.84,,,,
48939,04/13/2023 07:44:37,14.88,,,,
48940,04/13/2023 07:54:37,14.93,,,,
48941,04/13/2023 08:04:37,15.06,,,,
48942,04/13/2023 08:14:37,15.10,,,,
48943,04/13/2023 08:24:37,15.23,,,,
48944,04/13/2023 08:34:37,15.27,,,,
48945,04/13/2023 08:44:37,15.31,,,,
48946,04/13/2023 08:54:37,15.31,,,,
48947,04/13/2023 09:04:37,15.31,,,,
48948,04/13/2023 09:14:37,15.31,,,,
48949,04/13/2023 09:24:37,15.40,,,,
48950,04/13/2023 09:34:37,15.44,,,,
48951,04/13/2023 09:44:37,15.40,,,,
48952,04/13/2023 09:54:37,15.40,,,,
48953,04/13/2023 10:04:37,15.40,,,,
48954,04/13/2023 10:14:37,15.36,,,,
48955,04/13/2023 10:24:37,15.31,,,,
48956,04/13/2023 10:34:37,15.31,,,,
48957,04/13/2023 10:44:37,15.18,,,,
48958,04/13/2023 10:54:37,15.27,,,,
48959,04/13/2023 11:04:37,15.27,,,,
48960,04/13/2023 11:14:37,15.23,,,,
48961,04/13/2023 11:24:37,15.31,,,,
48962,04/13/2023 11:34:37,15.31,,,,
48963,04/13/2023 11:44:37,15.31,,,,
48964,04/13/2023 11:54:37,15.23,,,,
48965,04/13/2023 12:04:37,15.27,,,,
48966,04/13/2023 12:14:37,15.27,,,,
48967,04/13/2023 12:24:37,15.27,,,,
48968,04/13/2023 12:34:37,15.23,,,,
48969,04/13/2023 12:44:37,15.18,,,,
48970,04/13/2023 12:54:37,15.18,,,,
48971,04/13/2023 13:04:37,15.18,,,,
48972,04/13/2023 13:14:37,15.14,,,,
48973,04/13/2023 13:24:37,15.14,,,,
48974,04/13/2023 13:34:37,15.10,,,,
48975,04/13/2023 13:44:37,15.14,,,,
48976,04/13/2023 13:54:37,15.14,,,,
48977,04/13/2023 14:04:37,15.14,,,,
48978,04/13/2023 14:14:37,15.14,,,,
48979,04/13/2023 14:24:37,15.10,,,,
48980,04/13/2023 14:34:37,15.14,,,,
48981,04/13/2023 14:44:37,15.14,,,,
48982,04/13/2023 14:54:37,15.14,,,,
48983,04/13/2023 15:04:37,15.14,,,,
48984,04/13/2023 15:14:37,15.14,,,,
48985,04/13/2023 15:24:37,15.14,,,,
48986,04/13/2023 15:34:37,15.18,,,,
48987,04/13/2023 15:44:37,15.18,,,,
48988,04/13/2023 15:54:37,15.18,,,,
48989,04/13/2023 16:04:37,15.18,,,,
48990,04/13/2023 16:14:37,15.18,,,,
48991,04/13/2023 16:24:37,15.23,,,,
48992,04/13/2023 16:34:37,15.18,,,,
48993,04/13/2023 16:44:37,15.23,,,,
48994,04/13/2023 16:54:37,15.27,,,,
48995,04/13/2023 17:04:37,15.27,,,,
48996,04/13/2023 17:14:37,15.27,,,,
48997,04/13/2023 17:24:37,15.36,,,,
48998,04/13/2023 17:34:37,15.40,,,,
48999,04/13/2023 17:44:37,15.53,,,,
49000,04/13/2023 17:54:37,15.57,,,,
49001,04/13/2023 18:04:37,15.61,,,,
49002,04/13/2023 18:14:37,15.70,,,,
49003,04/13/2023 18:24:37,15.61,,,,
49004,04/13/2023 18:34:37,15.57,,,,
49005,04/13/2023 18:44:37,15.61,,,,
49006,04/13/2023 18:54:37,15.57,,,,
49007,04/13/2023 19:04:37,15.57,,,,
49008,04/13/2023 19:14:37,15.53,,,,
49009,04/13/2023 19:24:37,15.48,,,,
49010,04/13/2023 19:34:37,15.53,,,,
49011,04/13/2023 19:44:37,15.48,,,,
49012,04/13/2023 19:54:37,15.44,,,,
49013,04/13/2023 20:04:37,15.48,,,,
49014,04/13/2023 20:14:37,15.70,,,,
49015,04/13/2023 20:24:37,15.83,,,,
49016,04/13/2023 20:34:37,15.91,,,,
49017,04/13/2023 20:44:37,16.04,,,,
49018,04/13/2023 20:54:37,16.21,,,,
49019,04/13/2023 21:04:37,16.26,,,,
49020,04/13/2023 21:14:37,16.34,,,,
49021,04/13/2023 21:24:37,16.43,,,,
49022,04/13/2023 21:34:37,16.51,,,,
49023,04/13/2023 21:44:37,16.51,,,,
49024,04/13/2023 21:54:37,16.51,,,,
49025,04/13/2023 22:04:37,16.43,,,,
49026,04/13/2023 22:14:37,16.47,,,,
49027,04/13/2023 22:24:37,16.43,,,,
49028,04/13/2023 22:34:37,16.43,,,,
49029,04/13/2023 22:44:37,16.30,,,,
49030,04/13/2023 22:54:37,16.26,,,,
49031,04/13/2023 23:04:37,16.30,,,,
49032,04/13/2023 23:14:37,16.26,,,,
49033,04/13/2023 23:24:37,16.17,,,,
49034,04/13/2023 23:34:37,16.13,,,,
49035,04/13/2023 23:44:37,16.08,,,,
49036,04/13/2023 23:54:37,16.08,,,,
49037,04/14/2023 00:04:37,16.08,,,,
49038,04/14/2023 00:14:37,16.08,,,,
49039,04/14/2023 00:24:37,16.04,,,,
49040,04/14/2023 00:34:37,16.04,,,,
49041,04/14/2023 00:44:37,15.96,,,,
49042,04/14/2023 00:54:37,15.96,,,,
49043,04/14/2023 01:04:37,15.91,,,,
49044,04/14/2023 01:14:37,15.91,,,,
49045,04/14/2023 01:24:37,15.87,,,,
49046,04/14/2023 01:34:37,15.87,,,,
49047,04/14/2023 01:44:37,15.87,,,,
49048,04/14/2023 01:54:37,15.87,,,,
49049,04/14/2023 02:04:37,15.87,,,,
49050,04/14/2023 02:14:37,15.87,,,,
49051,04/14/2023 02:24:37,15.91,,,,
49052,04/14/2023 02:34:37,15.87,,,,
49053,04/14/2023 02:44:37,15.83,,,,
49054,04/14/2023 02:54:37,15.83,,,,
49055,04/14/2023 03:04:37,15.83,,,,
49056,04/14/2023 03:14:37,15.74,,,,
49057,04/14/2023 03:24:37,15.70,,,,
49058,04/14/2023 03:34:37,15.66,,,,
49059,04/14/2023 03:44:37,15.57,,,,
49060,04/14/2023 03:54:37,15.57,,,,
49061,04/14/2023 04:04:37,15.53,,,,
49062,04/14/2023 04:14:37,15.44,,,,
49063,04/14/2023 04:24:37,15.44,,,,
49064,04/14/2023 04:34:37,15.40,,,,
49065,04/14/2023 04:44:37,15.36,,,,
49066,04/14/2023 04:54:37,15.31,,,,
49067,04/14/2023 05:04:37,15.23,,,,
49068,04/14/2023 05:14:37,15.23,,,,
49069,04/14/2023 05:24:37,15.23,,,,
49070,04/14/2023 05:34:37,15.14,,,,
49071,04/14/2023 05:44:37,15.10,,,,
49072,04/14/2023 05:54:37,15.01,,,,
49073,04/14/2023 06:04:37,14.97,,,,
49074,04/14/2023 06:14:37,14.93,,,,
49075,04/14/2023 06:24:37,14.93,,,,
49076,04/14/2023 06:34:37,14.88,,,,
49077,04/14/2023 06:44:37,14.88,,,,
49078,04/14/2023 06:54:37,14.84,,,,
49079,04/14/2023 07:04:37,14.80,,,,
49080,04/14/2023 07:14:37,14.75,,,,
49081,04/14/2023 07:24:37,14.71,,,,
49082,04/14/2023 07:34:37,14.75,,,,
49083,04/14/2023 07:44:37,14.84,,,,
49084,04/14/2023 07:54:37,14.93,,,,
49085,04/14/2023 08:04:37,15.10,,,,
49086,04/14/2023 08:14:37,15.23,,,,
49087,04/14/2023 08:24:37,15.31,,,,
49088,04/14/2023 08:34:37,15.48,,,,
49089,04/14/2023 08:44:37,15.53,,,,
49090,04/14/2023 08:54:37,15.57,,,,
49091,04/14/2023 09:04:37,15.66,,,,
49092,04/14/2023 09:14:37,15.61,,,,
49093,04/14/2023 09:24:37,15.74,,,,
49094,04/14/2023 09:34:37,15.70,,,,
49095,04/14/2023 09:44:37,15.66,,,,
49096,04/14/2023 09:54:37,15.57,,,,
49097,04/14/2023 10:04:37,15.57,,,,
49098,04/14/2023 10:14:37,15.57,,,,
49099,04/14/2023 10:24:37,15.57,,,,
49100,04/14/2023 10:34:37,15.48,,,,
49101,04/14/2023 10:44:37,15.36,,,,
49102,04/14/2023 10:54:37,15.27,,,,
49103,04/14/2023 11:04:37,15.18,,,,
49104,04/14/2023 11:14:37,15.10,,,,
49105,04/14/2023 11:24:37,14.97,,,,
49106,04/14/2023 11:34:37,14.93,,,,
49107,04/14/2023 11:44:37,14.93,,,,
49108,04/14/2023 11:54:37,14.88,,,,
49109,04/14/2023 12:04:37,14.88,,,,
49110,04/14/2023 12:14:37,14.80,,,,
49111,04/14/2023 12:24:37,14.80,,,,
49112,04/14/2023 12:34:37,14.71,,,,
49113,04/14/2023 12:44:37,14.71,,,,
49114,04/14/2023 12:54:37,14.75,,,,
49115,04/14/2023 13:04:37,14.75,,,,
49116,04/14/2023 13:14:37,14.75,,,,
49117,04/14/2023 13:24:37,14.71,,,,
49118,04/14/2023 13:34:37,14.75,,,,
49119,04/14/2023 13:44:37,14.75,,,,
49120,04/14/2023 13:54:37,14.75,,,,
49121,04/14/2023 14:04:37,14.75,,,,
49122,04/14/2023 14:14:37,14.80,,,,
49123,04/14/2023 14:24:37,14.75,,,,
49124,04/14/2023 14:34:37,14.80,,,,
49125,04/14/2023 14:44:37,14.80,,,,
49126,04/14/2023 14:54:37,14.75,,,,
49127,04/14/2023 15:04:37,14.75,,,,
49128,04/14/2023 15:14:37,14.75,,,,
49129,04/14/2023 15:24:37,14.75,,,,
49130,04/14/2023 15:34:37,14.80,,,,
49131,04/14/2023 15:44:37,14.75,,,,
49132,04/14/2023 15:54:37,14.84,,,,
49133,04/14/2023 16:04:37,14.84,,,,
49134,04/14/2023 16:14:37,14.88,,,,
49135,04/14/2023 16:24:37,14.88,,,,
49136,04/14/2023 16:34:37,14.88,,,,
49137,04/14/2023 16:44:37,14.93,,,,
49138,04/14/2023 16:54:37,14.97,,,,
49139,04/14/2023 17:04:37,15.10,,,,
49140,04/14/2023 17:14:37,15.36,,,,
49141,04/14/2023 17:24:37,15.57,,,,
49142,04/14/2023 17:34:37,15.61,,,,
49143,04/14/2023 17:44:37,15.70,,,,
49144,04/14/2023 17:54:37,15.66,,,,
49145,04/14/2023 18:04:37,15.66,,,,
49146,04/14/2023 18:14:37,15.61,,,,
49147,04/14/2023 18:24:37,15.61,,,,
49148,04/14/2023 18:34:37,15.61,,,,
49149,04/14/2023 18:44:37,15.53,,,,
49150,04/14/2023 18:54:37,15.48,,,,
49151,04/14/2023 19:04:37,15.48,,,,
49152,04/14/2023 19:14:37,15.44,,,,
49153,04/14/2023 19:24:37,15.40,,,,
49154,04/14/2023 19:34:37,15.27,,,,
49155,04/14/2023 19:44:37,15.27,,,,
49156,04/14/2023 19:54:37,15.23,,,,
49157,04/14/2023 20:04:37,15.23,,,,
49158,04/14/2023 20:14:37,15.36,,,,
49159,04/14/2023 20:24:37,15.44,,,,
49160,04/14/2023 20:34:37,15.66,,,,
49161,04/14/2023 20:44:37,15.61,,,,
49162,04/14/2023 20:54:37,15.74,,,,
49163,04/14/2023 21:04:37,15.91,,,,
49164,04/14/2023 21:14:37,16.00,,,,
49165,04/14/2023 21:24:37,16.08,,,,
49166,04/14/2023 21:34:37,16.26,,,,
49167,04/14/2023 21:44:37,16.30,,,,
49168,04/14/2023 21:54:37,16.39,,,,
49169,04/14/2023 22:04:37,16.51,,,,
49170,04/14/2023 22:14:37,16.56,,,,
49171,04/14/2023 22:24:37,16.64,,,,
49172,04/14/2023 22:34:37,16.73,,,,
49173,04/14/2023 22:44:37,16.73,,,,
49174,04/14/2023 22:54:37,16.73,,,,
49175,04/14/2023 23:04:37,16.73,,,,
49176,04/14/2023 23:14:37,16.69,,,,
49177,04/14/2023 23:24:37,16.64,,,,
49178,04/14/2023 23:34:37,16.60,,,,
49179,04/14/2023 23:44:37,16.56,,,,
49180,04/14/2023 23:54:37,16.47,,,,
49181,04/15/2023 00:04:37,16.51,,,,
49182,04/15/2023 00:14:37,16.43,,,,
49183,04/15/2023 00:24:37,16.39,,,,
49184,04/15/2023 00:34:37,16.39,,,,
49185,04/15/2023 00:44:37,16.39,,,,
49186,04/15/2023 00:54:37,16.30,,,,
49187,04/15/2023 01:04:37,16.34,,,,
49188,04/15/2023 01:14:37,16.30,,,,
49189,04/15/2023 01:24:37,16.39,,,,
49190,04/15/2023 01:34:37,16.34,,,,
49191,04/15/2023 01:44:37,16.39,,,,
49192,04/15/2023 01:54:37,16.34,,,,
49193,04/15/2023 02:04:37,16.39,,,,
49194,04/15/2023 02:14:37,16.39,,,,
49195,04/15/2023 02:24:37,16.30,,,,
49196,04/15/2023 02:34:37,16.30,,,,
49197,04/15/2023 02:44:37,16.26,,,,
49198,04/15/2023 02:54:37,16.26,,,,
49199,04/15/2023 03:04:37,16.17,,,,
49200,04/15/2023 03:14:37,16.13,,,,
49201,04/15/2023 03:24:37,16.04,,,,
49202,04/15/2023 03:34:37,16.00,,,,
49203,04/15/2023 03:44:37,15.96,,,,
49204,04/15/2023 03:54:37,15.91,,,,
49205,04/15/2023 04:04:37,15.83,,,,
49206,04/15/2023 04:14:37,15.78,,,,
49207,04/15/2023 04:24:37,15.70,,,,
49208,04/15/2023 04:34:37,15.66,,,,
49209,04/15/2023 04:44:37,15.57,,,,
49210,04/15/2023 04:54:37,15.53,,,,
49211,04/15/2023 05:04:37,15.44,,,,
49212,04/15/2023 05:14:37,15.44,,,,
49213,04/15/2023 05:24:37,15.36,,,,
49214,04/15/2023 05:34:37,15.31,,,,
49215,04/15/2023 05:44:37,15.23,,,,
49216,04/15/2023 05:54:37,15.23,,,,
49217,04/15/2023 06:04:37,15.14,,,,
49218,04/15/2023 06:14:37,15.10,,,,
49219,04/15/2023 06:24:37,15.06,,,,
49220,04/15/2023 06:34:37,15.01,,,,
49221,04/15/2023 06:44:37,14.97,,,,
49222,04/15/2023 06:54:37,14.93,,,,
49223,04/15/2023 07:04:37,14.88,,,,
49224,04/15/2023 07:14:37,14.84,,,,
49225,04/15/2023 07:24:37,14.80,,,,
49226,04/15/2023 07:34:37,14.88,,,,
49227,04/15/2023 07:44:37,15.06,,,,
49228,04/15/2023 07:54:37,15.27,,,,
49229,04/15/2023 08:04:37,15.44,,,,
49230,04/15/2023 08:14:37,15.70,,,,
49231,04/15/2023 08:24:37,15.78,,,,
49232,04/15/2023 08:34:37,16.00,,,,
49233,04/15/2023 08:44:37,16.13,,,,
49234,04/15/2023 08:54:37,16.30,,,,
49235,04/15/2023 09:04:37,16.30,,,,
49236,04/15/2023 09:14:37,16.34,,,,
49237,04/15/2023 09:24:37,16.34,,,,
49238,04/15/2023 09:34:37,16.34,,,,
49239,04/15/2023 09:44:37,16.30,,,,
49240,04/15/2023 09:54:37,16.26,,,,
49241,04/15/2023 10:04:37,16.26,,,,
49242,04/15/2023 10:14:37,16.08,,,,
49243,04/15/2023 10:24:37,16.04,,,,
49244,04/15/2023 10:34:37,15.91,,,,
49245,04/15/2023 10:44:37,15.87,,,,
49246,04/15/2023 10:54:37,15.83,,,,
49247,04/15/2023 11:04:37,15.87,,,,
49248,04/15/2023 11:14:37,15.87,,,,
49249,04/15/2023 11:24:37,15.83,,,,
49250,04/15/2023 11:34:37,15.78,,,,
49251,04/15/2023 11:44:37,15.78,,,,
49252,04/15/2023 11:54:37,15.78,,,,
49253,04/15/2023 12:04:37,15.74,,,,
49254,04/15/2023 12:14:37,15.78,,,,
49255,04/15/2023 12:24:37,15.70,,,,
49256,04/15/2023 12:34:37,15.74,,,,
49257,04/15/2023 12:44:37,15.74,,,,
49258,04/15/2023 12:54:37,15.74,,,,
49259,04/15/2023 13:04:37,15.74,,,,
49260,04/15/2023 13:14:37,15.78,,,,
49261,04/15/2023 13:24:37,15.78,,,,
49262,04/15/2023 13:34:37,15.87,,,,
49263,04/15/2023 13:44:37,15.87,,,,
49264,04/15/2023 13:54:37,15.96,,,,
49265,04/15/2023 14:04:37,16.00,,,,
49266,04/15/2023 14:14:37,16.08,,,,
49267,04/15/2023 14:24:37,16.17,,,,
49268,04/15/2023 14:34:37,16.21,,,,
49269,04/15/2023 14:44:37,16.39,,,,
49270,04/15/2023 14:54:37,16.47,,,,
49271,04/15/2023 15:04:37,16.56,,,,
49272,04/15/2023 15:14:37,16.64,,,,
49273,04/15/2023 15:24:37,16.73,,,,
49274,04/15/2023 15:34:37,16.77,,,,
49275,04/15/2023 15:44:37,16.81,,,,
49276,04/15/2023 15:54:37,16.86,,,,
49277,04/15/2023 16:04:37,16.90,,,,
49278,04/15/2023 16:14:37,16.86,,,,
49279,04/15/2023 16:24:37,16.94,,,,
49280,04/15/2023 16:34:37,16.99,,,,
49281,04/15/2023 16:44:37,16.99,,,,
49282,04/15/2023 16:54:37,17.03,,,,
49283,04/15/2023 17:04:37,17.11,,,,
49284,04/15/2023 17:14:37,17.16,,,,
49285,04/15/2023 17:24:37,17.24,,,,
49286,04/15/2023 17:34:37,17.33,,,,
49287,04/15/2023 17:44:37,17.41,,,,
49288,04/15/2023 17:54:37,17.50,,,,
49289,04/15/2023 18:04:37,17.63,,,,
49290,04/15/2023 18:14:37,17.67,,,,
49291,04/15/2023 18:24:37,17.76,,,,
49292,04/15/2023 18:34:37,17.67,,,,
49293,04/15/2023 18:44:37,17.67,,,,
49294,04/15/2023 18:54:37,17.63,,,,
49295,04/15/2023 19:04:37,17.63,,,,
49296,04/15/2023 19:14:37,17.59,,,,
49297,04/15/2023 19:24:37,17.54,,,,
49298,04/15/2023 19:34:37,17.54,,,,
49299,04/15/2023 19:44:37,17.54,,,,
49300,04/15/2023 19:54:37,17.46,,,,
49301,04/15/2023 20:04:37,17.50,,,,
49302,04/15/2023 20:14:37,17.67,,,,
49303,04/15/2023 20:24:37,17.89,,,,
49304,04/15/2023 20:34:37,18.06,,,,
49305,04/15/2023 20:44:37,18.19,,,,
49306,04/15/2023 20:54:37,18.40,,,,
49307,04/15/2023 21:04:37,18.49,,,,
49308,04/15/2023 21:14:37,18.57,,,,
49309,04/15/2023 21:24:37,18.70,,,,
49310,04/15/2023 21:34:37,18.79,,,,
49311,04/15/2023 21:44:37,18.87,,,,
49312,04/15/2023 21:54:37,18.96,,,,
49313,04/15/2023 22:04:37,19.00,,,,
49314,04/15/2023 22:14:37,18.96,,,,
49315,04/15/2023 22:24:37,18.96,,,,
49316,04/15/2023 22:34:37,18.92,,,,
49317,04/15/2023 22:44:37,18.87,,,,
49318,04/15/2023 22:54:37,18.79,,,,
49319,04/15/2023 23:04:37,18.66,,,,
49320,04/15/2023 23:14:37,18.57,,,,
49321,04/15/2023 23:24:37,18.49,,,,
49322,04/15/2023 23:34:37,18.36,,,,
49323,04/15/2023 23:44:37,18.32,,,,
49324,04/15/2023 23:54:37,18.19,,,,
49325,04/16/2023 00:04:37,18.06,,,,
49326,04/16/2023 00:14:37,17.97,,,,
49327,04/16/2023 00:24:37,17.93,,,,
49328,04/16/2023 00:34:37,17.84,,,,
49329,04/16/2023 00:44:37,17.80,,,,
49330,04/16/2023 00:54:37,17.80,,,,
49331,04/16/2023 01:04:37,17.67,,,,
49332,04/16/2023 01:14:37,17.67,,,,
49333,04/16/2023 01:24:37,17.59,,,,
49334,04/16/2023 01:34:37,17.54,,,,
49335,04/16/2023 01:44:37,17.50,,,,
49336,04/16/2023 01:54:37,17.46,,,,
49337,04/16/2023 02:04:37,17.41,,,,
49338,04/16/2023 02:14:37,17.37,,,,
49339,04/16/2023 02:24:37,17.37,,,,
49340,04/16/2023 02:34:37,17.29,,,,
49341,04/16/2023 02:44:37,17.29,,,,
49342,04/16/2023 02:54:37,17.20,,,,
49343,04/16/2023 03:04:37,17.16,,,,
49344,04/16/2023 03:14:37,17.16,,,,
49345,04/16/2023 03:24:37,17.11,,,,
49346,04/16/2023 03:34:37,17.11,,,,
49347,04/16/2023 03:44:37,16.99,,,,
49348,04/16/2023 03:54:37,17.03,,,,
49349,04/16/2023 04:04:37,16.99,,,,
49350,04/16/2023 04:14:37,16.99,,,,
49351,04/16/2023 04:24:37,16.94,,,,
49352,04/16/2023 04:34:37,16.90,,,,
49353,04/16/2023 04:44:37,16.86,,,,
49354,04/16/2023 04:54:37,16.77,,,,
49355,04/16/2023 05:04:37,16.81,,,,
49356,04/16/2023 05:14:37,16.77,,,,
49357,04/16/2023 05:24:37,16.73,,,,
49358,04/16/2023 05:34:37,16.73,,,,
49359,04/16/2023 05:44:37,16.77,,,,
49360,04/16/2023 05:54:37,16.69,,,,
49361,04/16/2023 06:04:37,16.64,,,,
49362,04/16/2023 06:14:37,16.64,,,,
49363,04/16/2023 06:24:37,16.60,,,,
49364,04/16/2023 06:34:37,16.64,,,,
