#,Date-Time (GMT/BST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,Low Power Warning,Safe Shut down Low Battery,Stopped,End of File
24977,05/13/2021 07:47:18,5.53,,,,,,,
24978,05/13/2021 07:57:18,5.66,,,,,,,
24979,05/13/2021 08:07:18,5.92,,,,,,,
24980,05/13/2021 08:17:18,6.39,,,,,,,
24981,05/13/2021 08:27:18,6.69,,,,,,,
24982,05/13/2021 08:37:18,6.90,,,,,,,
24983,05/13/2021 08:47:18,7.25,,,,,,,
24984,05/13/2021 08:57:18,7.33,,,,,,,
24985,05/13/2021 09:07:18,7.46,,,,,,,
24986,05/13/2021 09:17:18,7.46,,,,,,,
24987,05/13/2021 09:27:18,7.46,,,,,,,
24988,05/13/2021 09:37:18,7.81,,,,,,,
24989,05/13/2021 09:47:18,8.41,,,,,,,
24990,05/13/2021 09:57:18,8.83,,,,,,,
24991,05/13/2021 10:07:18,9.14,,,,,,,
24992,05/13/2021 10:17:18,9.31,,,,,,,
24993,05/13/2021 10:27:18,9.52,,,,,,,
24994,05/13/2021 10:37:18,9.48,,,,,,,
24995,05/13/2021 10:47:18,9.39,,,,,,,
24996,05/13/2021 10:57:18,9.56,,,,,,,
24997,05/13/2021 11:07:18,9.91,,,,,,,
24998,05/13/2021 11:17:18,10.34,,,,,,,
24999,05/13/2021 11:27:18,11.19,,,,,,,
25000,05/13/2021 11:37:18,11.71,,,,,,,
25001,05/13/2021 11:47:18,12.35,,,,,,,
25002,05/13/2021 11:57:18,12.61,,,,,,,
25003,05/13/2021 12:07:18,12.01,,,,,,,
25004,05/13/2021 12:17:18,12.52,,,,,,,
25005,05/13/2021 12:27:18,13.55,,,,,,,
25006,05/13/2021 12:37:18,13.34,,,,,,,
25007,05/13/2021 12:47:18,13.43,,,,,,,
25008,05/13/2021 12:57:18,13.64,,,,,,,
25009,05/13/2021 13:07:18,12.74,,,,,,,
25010,05/13/2021 13:17:18,13.25,,,,,,,
25011,05/13/2021 13:27:18,14.50,,,,,,,
25012,05/13/2021 13:37:18,14.28,,,,,,,
25013,05/13/2021 13:47:18,13.12,,,,,,,
25014,05/13/2021 13:57:18,12.22,,,,,,,
25015,05/13/2021 14:07:18,12.14,,,,,,,
25016,05/13/2021 14:17:18,12.91,,,,,,,
25017,05/13/2021 14:27:18,12.78,,,,,,,
25018,05/13/2021 14:37:18,12.35,,,,,,,
25019,05/13/2021 14:47:18,11.79,,,,,,,
25020,05/13/2021 14:57:18,11.07,,,,,,,
25021,05/13/2021 15:07:18,10.55,,,,,,,
25022,05/13/2021 15:17:18,10.55,,,,,,,
25023,05/13/2021 15:27:18,10.89,,,,,,,
25024,05/13/2021 15:37:18,11.75,,,,,,,
25025,05/13/2021 15:47:18,12.61,,,,,,,
25026,05/13/2021 15:57:18,12.61,,,,,,,
25027,05/13/2021 16:07:18,12.31,,,,,,,
25028,05/13/2021 16:17:18,11.71,,,,,,,
25029,05/13/2021 16:27:18,11.15,,,,,,,
25030,05/13/2021 16:37:18,10.68,,,,,,,
25031,05/13/2021 16:47:18,10.21,,,,,,,
25032,05/13/2021 16:57:18,9.91,,,,,,,
25033,05/13/2021 17:07:18,9.65,,,,,,,
25034,05/13/2021 17:17:18,9.44,,,,,,,
25035,05/13/2021 17:27:18,9.31,,,,,,,
25036,05/13/2021 17:37:18,9.09,,,,,,,
25037,05/13/2021 17:47:18,8.92,,,,,,,
25038,05/13/2021 17:57:18,8.75,,,,,,,
25039,05/13/2021 18:07:18,8.53,,,,,,,
25040,05/13/2021 18:17:18,8.45,,,,,,,
25041,05/13/2021 18:27:18,8.45,,,,,,,
25042,05/13/2021 18:37:18,8.45,,,,,,,
25043,05/13/2021 18:47:18,8.58,,,,,,,
25044,05/13/2021 18:57:18,8.66,,,,,,,
25045,05/13/2021 19:07:18,8.62,,,,,,,
25046,05/13/2021 19:17:18,8.36,,,,,,,
25047,05/13/2021 19:27:18,8.15,,,,,,,
25048,05/13/2021 19:37:18,7.98,,,,,,,
25049,05/13/2021 19:47:18,7.85,,,,,,,
25050,05/13/2021 19:57:18,7.76,,,,,,,
25051,05/13/2021 20:07:18,7.59,,,,,,,
25052,05/13/2021 20:17:18,7.55,,,,,,,
25053,05/13/2021 20:27:18,7.50,,,,,,,
25054,05/13/2021 20:37:18,7.46,,,,,,,
25055,05/13/2021 20:47:18,7.50,,,,,,,
25056,05/13/2021 20:57:18,7.42,,,,,,,
25057,05/13/2021 21:07:18,7.33,,,,,,,
25058,05/13/2021 21:17:18,7.25,,,,,,,
25059,05/13/2021 21:27:18,7.16,,,,,,,
25060,05/13/2021 21:37:18,7.08,,,,,,,
25061,05/13/2021 21:47:18,6.95,,,,,,,
25062,05/13/2021 21:57:18,6.90,,,,,,,
25063,05/13/2021 22:07:18,6.86,,,,,,,
25064,05/13/2021 22:17:18,6.78,,,,,,,
25065,05/13/2021 22:27:18,6.78,,,,,,,
25066,05/13/2021 22:37:18,6.73,,,,,,,
25067,05/13/2021 22:47:18,6.65,,,,,,,
25068,05/13/2021 22:57:18,6.60,,,,,,,
25069,05/13/2021 23:07:18,6.52,,,,,,,
25070,05/13/2021 23:17:18,6.52,,,,,,,
25071,05/13/2021 23:27:18,6.48,,,,,,,
25072,05/13/2021 23:37:18,6.39,,,,,,,
25073,05/13/2021 23:47:18,6.35,,,,,,,
25074,05/13/2021 23:57:18,6.35,,,,,,,
25075,05/14/2021 00:07:18,6.30,,,,,,,
25076,05/14/2021 00:17:18,6.26,,,,,,,
25077,05/14/2021 00:27:18,6.17,,,,,,,
25078,05/14/2021 00:37:18,6.13,,,,,,,
25079,05/14/2021 00:47:18,6.05,,,,,,,
25080,05/14/2021 00:57:18,5.96,,,,,,,
25081,05/14/2021 01:07:18,5.96,,,,,,,
25082,05/14/2021 01:17:18,5.92,,,,,,,
25083,05/14/2021 01:27:18,5.92,,,,,,,
25084,05/14/2021 01:37:18,5.87,,,,,,,
25085,05/14/2021 01:47:18,5.87,,,,,,,
25086,05/14/2021 01:57:18,5.87,,,,,,,
25087,05/14/2021 02:07:18,5.83,,,,,,,
25088,05/14/2021 02:17:18,5.87,,,,,,,
25089,05/14/2021 02:27:18,5.83,,,,,,,
25090,05/14/2021 02:37:18,5.79,,,,,,,
25091,05/14/2021 02:47:18,5.75,,,,,,,
25092,05/14/2021 02:57:18,5.75,,,,,,,
25093,05/14/2021 03:07:18,5.66,,,,,,,
25094,05/14/2021 03:17:18,5.57,,,,,,,
25095,05/14/2021 03:27:18,5.45,,,,,,,
25096,05/14/2021 03:37:18,5.45,,,,,,,
25097,05/14/2021 03:47:18,5.32,,,,,,,
25098,05/14/2021 03:57:18,5.32,,,,,,,
25099,05/14/2021 04:07:18,5.27,,,,,,,
25100,05/14/2021 04:17:18,5.27,,,,,,,
25101,05/14/2021 04:27:18,5.27,,,,,,,
25102,05/14/2021 04:37:18,5.23,,,,,,,
25103,05/14/2021 04:47:18,5.23,,,,,,,
25104,05/14/2021 04:57:18,5.19,,,,,,,
25105,05/14/2021 05:07:18,5.23,,,,,,,
25106,05/14/2021 05:17:18,5.19,,,,,,,
25107,05/14/2021 05:27:18,5.10,,,,,,,
25108,05/14/2021 05:37:18,5.19,,,,,,,
25109,05/14/2021 05:47:18,5.23,,,,,,,
25110,05/14/2021 05:57:18,5.15,,,,,,,
25111,05/14/2021 06:07:18,5.19,,,,,,,
25112,05/14/2021 06:17:18,5.23,,,,,,,
25113,05/14/2021 06:27:18,5.27,,,,,,,
25114,05/14/2021 06:37:18,5.32,,,,,,,
25115,05/14/2021 06:47:18,5.40,,,,,,,
25116,05/14/2021 06:57:18,5.45,,,,,,,
25117,05/14/2021 07:07:18,5.62,,,,,,,
25118,05/14/2021 07:17:18,5.79,,,,,,,
25119,05/14/2021 07:27:18,6.00,,,,,,,
25120,05/14/2021 07:37:18,6.17,,,,,,,
25121,05/14/2021 07:47:18,6.30,,,,,,,
25122,05/14/2021 07:57:18,6.43,,,,,,,
25123,05/14/2021 08:07:18,6.56,,,,,,,
25124,05/14/2021 08:17:18,6.82,,,,,,,
25125,05/14/2021 08:27:18,7.08,,,,,,,
25126,05/14/2021 08:37:18,7.25,,,,,,,
25127,05/14/2021 08:47:18,7.42,,,,,,,
25128,05/14/2021 08:57:18,7.68,,,,,,,
25129,05/14/2021 09:07:18,7.98,,,,,,,
25130,05/14/2021 09:17:18,8.19,,,,,,,
25131,05/14/2021 09:27:18,8.36,,,,,,,
25132,05/14/2021 09:37:18,8.58,,,,,,,
25133,05/14/2021 09:47:18,8.71,,,,,,,
25134,05/14/2021 09:57:18,8.88,,,,,,,
25135,05/14/2021 10:07:18,9.01,,,,,,,
25136,05/14/2021 10:17:18,9.05,,,,,,,
25137,05/14/2021 10:27:18,9.01,,,,,,,
25138,05/14/2021 10:37:18,8.92,,,,,,,
25139,05/14/2021 10:47:18,8.83,,,,,,,
25140,05/14/2021 10:57:18,8.79,,,,,,,
25141,05/14/2021 11:07:18,8.92,,,,,,,
25142,05/14/2021 11:17:18,9.09,,,,,,,
25143,05/14/2021 11:27:18,9.18,,,,,,,
25144,05/14/2021 11:37:18,9.26,,,,,,,
25145,05/14/2021 11:47:18,9.26,,,,,,,
25146,05/14/2021 11:57:18,9.26,,,,,,,
25147,05/14/2021 12:07:18,9.18,,,,,,,
25148,05/14/2021 12:17:18,9.22,,,,,,,
25149,05/14/2021 12:27:18,9.44,,,,,,,
25150,05/14/2021 12:37:18,9.52,,,,,,,
25151,05/14/2021 12:47:18,9.56,,,,,,,
25152,05/14/2021 12:57:18,9.56,,,,,,,
25153,05/14/2021 13:07:18,9.61,,,,,,,
25154,05/14/2021 13:17:18,9.78,,,,,,,
25155,05/14/2021 13:27:18,10.12,,,,,,,
25156,05/14/2021 13:37:18,10.72,,,,,,,
25157,05/14/2021 13:47:18,11.24,,,,,,,
25158,05/14/2021 13:57:18,11.45,,,,,,,
25159,05/14/2021 14:07:18,11.45,,,,,,,
25160,05/14/2021 14:17:18,11.54,,,,,,,
25161,05/14/2021 14:27:18,11.79,,,,,,,
25162,05/14/2021 14:37:18,12.05,,,,,,,
25163,05/14/2021 14:47:18,12.14,,,,,,,
25164,05/14/2021 14:57:18,12.14,,,,,,,
25165,05/14/2021 15:07:18,12.10,,,,,,,
25166,05/14/2021 15:17:18,12.01,,,,,,,
25167,05/14/2021 15:27:18,12.10,,,,,,,
25168,05/14/2021 15:37:18,12.14,,,,,,,
25169,05/14/2021 15:47:18,12.10,,,,,,,
25170,05/14/2021 15:57:18,11.92,,,,,,,
25171,05/14/2021 16:07:18,11.54,,,,,,,
25172,05/14/2021 16:17:18,11.24,,,,,,,
25173,05/14/2021 16:27:18,10.98,,,,,,,
25174,05/14/2021 16:37:18,10.68,,,,,,,
25175,05/14/2021 16:47:18,10.38,,,,,,,
25176,05/14/2021 16:57:18,10.21,,,,,,,
25177,05/14/2021 17:07:18,9.99,,,,,,,
25178,05/14/2021 17:17:18,9.99,,,,,,,
25179,05/14/2021 17:27:18,9.91,,,,,,,
25180,05/14/2021 17:37:18,10.29,,,,,,,
25181,05/14/2021 17:47:18,10.98,,,,,,,
25182,05/14/2021 17:57:18,11.07,,,,,,,
25183,05/14/2021 18:07:18,11.58,,,,,,,
25184,05/14/2021 18:17:18,11.67,,,,,,,
25185,05/14/2021 18:27:18,11.54,,,,,,,
25186,05/14/2021 18:37:18,11.28,,,,,,,
25187,05/14/2021 18:47:18,10.98,,,,,,,
25188,05/14/2021 18:57:18,10.59,,,,,,,
25189,05/14/2021 19:07:18,10.21,,,,,,,
25190,05/14/2021 19:17:18,10.04,,,,,,,
25191,05/14/2021 19:27:18,9.99,,,,,,,
25192,05/14/2021 19:37:18,9.78,,,,,,,
25193,05/14/2021 19:47:18,9.44,,,,,,,
25194,05/14/2021 19:57:18,9.14,,,,,,,
25195,05/14/2021 20:07:18,8.83,,,,,,,
25196,05/14/2021 20:17:18,8.62,,,,,,,
25197,05/14/2021 20:27:18,8.45,,,,,,,
25198,05/14/2021 20:37:18,8.23,,,,,,,
25199,05/14/2021 20:47:18,8.11,,,,,,,
25200,05/14/2021 20:57:18,7.85,,,,,,,
25201,05/14/2021 21:07:18,7.59,,,,,,,
25202,05/14/2021 21:17:18,7.33,,,,,,,
25203,05/14/2021 21:27:18,7.12,,,,,,,
25204,05/14/2021 21:37:18,6.82,,,,,,,
25205,05/14/2021 21:47:18,6.69,,,,,,,
25206,05/14/2021 21:57:18,6.56,,,,,,,
25207,05/14/2021 22:07:18,6.43,,,,,,,
25208,05/14/2021 22:17:18,6.30,,,,,,,
25209,05/14/2021 22:27:18,6.17,,,,,,,
25210,05/14/2021 22:37:18,6.00,,,,,,,
25211,05/14/2021 22:47:18,5.75,,,,,,,
25212,05/14/2021 22:57:18,5.62,,,,,,,
25213,05/14/2021 23:07:18,5.49,,,,,,,
25214,05/14/2021 23:17:18,5.45,,,,,,,
25215,05/14/2021 23:27:18,5.45,,,,,,,
25216,05/14/2021 23:37:18,5.32,,,,,,,
25217,05/14/2021 23:47:18,5.15,,,,,,,
25218,05/14/2021 23:57:18,5.19,,,,,,,
25219,05/15/2021 00:07:18,5.19,,,,,,,
25220,05/15/2021 00:17:18,5.19,,,,,,,
25221,05/15/2021 00:27:18,5.02,,,,,,,
25222,05/15/2021 00:37:18,4.97,,,,,,,
25223,05/15/2021 00:47:18,4.93,,,,,,,
25224,05/15/2021 00:57:18,4.97,,,,,,,
25225,05/15/2021 01:07:18,5.10,,,,,,,
25226,05/15/2021 01:17:18,5.15,,,,,,,
25227,05/15/2021 01:27:18,5.19,,,,,,,
25228,05/15/2021 01:37:18,5.27,,,,,,,
25229,05/15/2021 01:47:18,5.36,,,,,,,
25230,05/15/2021 01:57:18,5.32,,,,,,,
25231,05/15/2021 02:07:18,5.36,,,,,,,
25232,05/15/2021 02:17:18,5.45,,,,,,,
25233,05/15/2021 02:27:18,5.49,,,,,,,
25234,05/15/2021 02:37:18,5.45,,,,,,,
25235,05/15/2021 02:47:18,5.45,,,,,,,
25236,05/15/2021 02:57:18,5.40,,,,,,,
25237,05/15/2021 03:07:18,5.40,,,,,,,
25238,05/15/2021 03:17:18,5.32,,,,,,,
25239,05/15/2021 03:27:18,5.15,,,,,,,
25240,05/15/2021 03:37:18,4.80,,,,,,,
25241,05/15/2021 03:47:18,4.72,,,,,,,
25242,05/15/2021 03:57:18,4.63,,,,,,,
25243,05/15/2021 04:07:18,4.59,,,,,,,
25244,05/15/2021 04:17:18,4.63,,,,,,,
25245,05/15/2021 04:27:18,4.72,,,,,,,
25246,05/15/2021 04:37:18,4.72,,,,,,,
25247,05/15/2021 04:47:18,4.72,,,,,,,
25248,05/15/2021 04:57:18,4.54,,,,,,,
25249,05/15/2021 05:07:18,4.42,,,,,,,
25250,05/15/2021 05:17:18,4.33,,,,,,,
25251,05/15/2021 05:27:18,4.20,,,,,,,
25252,05/15/2021 05:37:18,4.03,,,,,,,
25253,05/15/2021 05:47:18,3.99,,,,,,,
25254,05/15/2021 05:57:18,4.07,,,,,,,
25255,05/15/2021 06:07:18,4.12,,,,,,,
25256,05/15/2021 06:17:18,4.20,,,,,,,
25257,05/15/2021 06:27:18,4.24,,,,,,,
25258,05/15/2021 06:37:18,4.37,,,,,,,
25259,05/15/2021 06:47:18,4.54,,,,,,,
25260,05/15/2021 06:57:18,4.72,,,,,,,
25261,05/15/2021 07:07:18,4.84,,,,,,,
25262,05/15/2021 07:17:18,5.06,,,,,,,
25263,05/15/2021 07:27:18,5.10,,,,,,,
25264,05/15/2021 07:37:18,5.19,,,,,,,
25265,05/15/2021 07:47:18,5.27,,,,,,,
25266,05/15/2021 07:57:18,5.27,,,,,,,
25267,05/15/2021 08:07:18,5.49,,,,,,,
25268,05/15/2021 08:17:18,5.87,,,,,,,
25269,05/15/2021 08:27:18,6.26,,,,,,,
25270,05/15/2021 08:37:18,6.60,,,,,,,
25271,05/15/2021 08:47:18,6.86,,,,,,,
25272,05/15/2021 08:57:18,7.16,,,,,,,
25273,05/15/2021 09:07:18,7.03,,,,,,,
25274,05/15/2021 09:17:18,7.08,,,,,,,
25275,05/15/2021 09:27:18,7.55,,,,,,,
25276,05/15/2021 09:37:18,8.06,,,,,,,
25277,05/15/2021 09:47:18,8.36,,,,,,,
25278,05/15/2021 09:57:18,8.62,,,,,,,
25279,05/15/2021 10:07:18,8.92,,,,,,,
25280,05/15/2021 10:17:18,9.26,,,,,,,
25281,05/15/2021 10:27:18,10.04,,,,,,,
25282,05/15/2021 10:37:18,10.89,,,,,,,
25283,05/15/2021 10:47:18,11.28,,,,,,,
25284,05/15/2021 10:57:18,11.24,,,,,,,
25285,05/15/2021 11:07:18,10.68,,,,,,,
25286,05/15/2021 11:17:18,10.12,,,,,,,
25287,05/15/2021 11:27:18,10.04,,,,,,,
25288,05/15/2021 11:37:18,10.89,,,,,,,
25289,05/15/2021 11:47:18,12.18,,,,,,,
25290,05/15/2021 11:57:18,12.87,,,,,,,
25291,05/15/2021 12:07:18,13.51,,,,,,,
25292,05/15/2021 12:17:18,13.77,,,,,,,
25293,05/15/2021 12:27:18,13.73,,,,,,,
25294,05/15/2021 12:37:18,13.30,,,,,,,
25295,05/15/2021 12:47:18,12.78,,,,,,,
25296,05/15/2021 12:57:18,12.35,,,,,,,
25297,05/15/2021 13:07:18,12.14,,,,,,,
25298,05/15/2021 13:17:18,11.92,,,,,,,
25299,05/15/2021 13:27:18,11.79,,,,,,,
25300,05/15/2021 13:37:18,11.88,,,,,,,
25301,05/15/2021 13:47:18,12.01,,,,,,,
25302,05/15/2021 13:57:18,12.01,,,,,,,
25303,05/15/2021 14:07:18,11.88,,,,,,,
25304,05/15/2021 14:17:18,11.84,,,,,,,
25305,05/15/2021 14:27:18,12.10,,,,,,,
25306,05/15/2021 14:37:18,12.40,,,,,,,
25307,05/15/2021 14:47:18,12.52,,,,,,,
25308,05/15/2021 14:57:18,12.31,,,,,,,
25309,05/15/2021 15:07:18,11.75,,,,,,,
25310,05/15/2021 15:17:18,11.19,,,,,,,
25311,05/15/2021 15:27:18,10.81,,,,,,,
25312,05/15/2021 15:37:18,10.89,,,,,,,
25313,05/15/2021 15:47:18,11.24,,,,,,,
25314,05/15/2021 15:57:18,13.00,,,,,,,
25315,05/15/2021 16:07:18,14.58,,,,,,,
25316,05/15/2021 16:17:18,15.10,,,,,,,
25317,05/15/2021 16:27:18,16.30,,,,,,,
25318,05/15/2021 16:37:18,16.94,,,,,,,
25319,05/15/2021 16:47:18,16.81,,,,,,,
25320,05/15/2021 16:57:18,16.30,,,,,,,
25321,05/15/2021 17:07:18,15.36,,,,,,,
25322,05/15/2021 17:17:18,13.98,,,,,,,
25323,05/15/2021 17:27:18,13.64,,,,,,,
25324,05/15/2021 17:37:18,13.38,,,,,,,
25325,05/15/2021 17:47:18,12.91,,,,,,,
25326,05/15/2021 17:57:18,12.10,,,,,,,
25327,05/15/2021 18:07:18,11.37,,,,,,,
25328,05/15/2021 18:17:18,11.41,,,,,,,
25329,05/15/2021 18:27:18,11.45,,,,,,,
25330,05/15/2021 18:37:18,11.62,,,,,,,
25331,05/15/2021 18:47:18,11.24,,,,,,,
25332,05/15/2021 18:57:18,10.89,,,,,,,
25333,05/15/2021 19:07:18,10.51,,,,,,,
25334,05/15/2021 19:17:18,10.29,,,,,,,
25335,05/15/2021 19:27:18,10.08,,,,,,,
25336,05/15/2021 19:37:18,9.78,,,,,,,
25337,05/15/2021 19:47:18,9.48,,,,,,,
25338,05/15/2021 19:57:18,9.26,,,,,,,
25339,05/15/2021 20:07:18,9.01,,,,,,,
25340,05/15/2021 20:17:18,8.83,,,,,,,
25341,05/15/2021 20:27:18,8.66,,,,,,,
25342,05/15/2021 20:37:18,8.49,,,,,,,
25343,05/15/2021 20:47:18,8.28,,,,,,,
25344,05/15/2021 20:57:18,8.11,,,,,,,
25345,05/15/2021 21:07:18,8.02,,,,,,,
25346,05/15/2021 21:17:18,7.89,,,,,,,
25347,05/15/2021 21:27:18,7.76,,,,,,,
25348,05/15/2021 21:37:18,7.63,,,,,,,
25349,05/15/2021 21:47:18,7.59,,,,,,,
25350,05/15/2021 21:57:18,7.46,,,,,,,
25351,05/15/2021 22:07:18,7.33,,,,,,,
25352,05/15/2021 22:17:18,7.25,,,,,,,
25353,05/15/2021 22:27:18,7.20,,,,,,,
25354,05/15/2021 22:37:18,7.16,,,,,,,
25355,05/15/2021 22:47:18,7.12,,,,,,,
25356,05/15/2021 22:57:18,7.08,,,,,,,
25357,05/15/2021 23:07:18,7.03,,,,,,,
25358,05/15/2021 23:17:18,6.99,,,,,,,
25359,05/15/2021 23:27:18,6.95,,,,,,,
25360,05/15/2021 23:37:18,6.86,,,,,,,
25361,05/15/2021 23:47:18,6.82,,,,,,,
25362,05/15/2021 23:57:18,6.73,,,,,,,
25363,05/16/2021 00:07:18,6.69,,,,,,,
25364,05/16/2021 00:17:18,6.56,,,,,,,
25365,05/16/2021 00:27:18,6.52,,,,,,,
25366,05/16/2021 00:37:18,6.48,,,,,,,
25367,05/16/2021 00:47:18,6.39,,,,,,,
25368,05/16/2021 00:57:18,6.09,,,,,,,
25369,05/16/2021 01:07:18,5.87,,,,,,,
25370,05/16/2021 01:17:18,5.57,,,,,,,
25371,05/16/2021 01:27:18,5.32,,,,,,,
25372,05/16/2021 01:37:18,5.19,,,,,,,
25373,05/16/2021 01:47:18,5.02,,,,,,,
25374,05/16/2021 01:57:18,4.93,,,,,,,
25375,05/16/2021 02:07:18,4.76,,,,,,,
25376,05/16/2021 02:17:18,4.67,,,,,,,
25377,05/16/2021 02:27:18,4.59,,,,,,,
25378,05/16/2021 02:37:18,4.50,,,,,,,
25379,05/16/2021 02:47:18,4.42,,,,,,,
25380,05/16/2021 02:57:18,4.33,,,,,,,
25381,05/16/2021 03:07:18,4.33,,,,,,,
25382,05/16/2021 03:17:18,4.29,,,,,,,
25383,05/16/2021 03:27:18,4.20,,,,,,,
25384,05/16/2021 03:37:18,4.07,,,,,,,
25385,05/16/2021 03:47:18,3.99,,,,,,,
25386,05/16/2021 03:57:18,3.90,,,,,,,
25387,05/16/2021 04:07:18,3.82,,,,,,,
25388,05/16/2021 04:17:18,3.82,,,,,,,
25389,05/16/2021 04:27:18,3.82,,,,,,,
25390,05/16/2021 04:37:18,3.82,,,,,,,
25391,05/16/2021 04:47:18,3.77,,,,,,,
25392,05/16/2021 04:57:18,3.69,,,,,,,
25393,05/16/2021 05:07:18,3.64,,,,,,,
25394,05/16/2021 05:17:18,3.69,,,,,,,
25395,05/16/2021 05:27:18,3.64,,,,,,,
25396,05/16/2021 05:37:18,3.60,,,,,,,
25397,05/16/2021 05:47:18,3.60,,,,,,,
25398,05/16/2021 05:57:18,3.60,,,,,,,
25399,05/16/2021 06:07:18,3.60,,,,,,,
25400,05/16/2021 06:17:18,3.60,,,,,,,
25401,05/16/2021 06:27:18,3.60,,,,,,,
25402,05/16/2021 06:37:18,3.56,,,,,,,
25403,05/16/2021 06:47:18,3.56,,,,,,,
25404,05/16/2021 06:57:18,3.56,,,,,,,
25405,05/16/2021 07:07:18,3.60,,,,,,,
25406,05/16/2021 07:17:18,3.56,,,,,,,
25407,05/16/2021 07:27:18,3.60,,,,,,,
25408,05/16/2021 07:37:18,3.60,,,,,,,
25409,05/16/2021 07:47:18,3.69,,,,,,,
25410,05/16/2021 07:57:18,3.73,,,,,,,
25411,05/16/2021 08:07:18,3.73,,,,,,,
25412,05/16/2021 08:17:18,3.77,,,,,,,
25413,05/16/2021 08:27:18,3.86,,,,,,,
25414,05/16/2021 08:37:18,4.07,,,,,,,
25415,05/16/2021 08:47:18,4.59,,,,,,,
25416,05/16/2021 08:57:18,5.27,,,,,,,
25417,05/16/2021 09:07:18,6.05,,,,,,,
25418,05/16/2021 09:17:18,6.69,,,,,,,
25419,05/16/2021 09:27:18,7.25,,,,,,,
25420,05/16/2021 09:37:18,7.68,,,,,,,
25421,05/16/2021 09:47:18,8.15,,,,,,,
25422,05/16/2021 09:57:18,8.58,,,,,,,
25423,05/16/2021 10:07:18,8.75,,,,,,,
25424,05/16/2021 10:17:18,8.88,,,,,,,
25425,05/16/2021 10:27:18,9.14,,,,,,,
25426,05/16/2021 10:37:18,9.26,,,,,,,
25427,05/16/2021 10:47:18,9.22,,,,,,,
25428,05/16/2021 10:57:18,9.18,,,,,,,
25429,05/16/2021 11:07:18,9.26,,,,,,,
25430,05/16/2021 11:17:18,9.39,,,,,,,
25431,05/16/2021 11:27:18,9.52,,,,,,,
25432,05/16/2021 11:37:18,9.78,,,,,,,
25433,05/16/2021 11:47:18,10.04,,,,,,,
25434,05/16/2021 11:57:18,10.29,,,,,,,
25435,05/16/2021 12:07:18,12.01,,,,,,,
25436,05/16/2021 12:17:18,12.31,,,,,,,
25437,05/16/2021 12:27:18,11.84,,,,,,,
25438,05/16/2021 12:37:18,11.24,,,,,,,
25439,05/16/2021 12:47:18,10.59,,,,,,,
25440,05/16/2021 12:57:18,10.16,,,,,,,
25441,05/16/2021 13:07:18,9.86,,,,,,,
25442,05/16/2021 13:17:18,9.74,,,,,,,
25443,05/16/2021 13:27:18,9.61,,,,,,,
25444,05/16/2021 13:37:18,9.69,,,,,,,
25445,05/16/2021 13:47:18,10.25,,,,,,,
25446,05/16/2021 13:57:18,13.00,,,,,,,
25447,05/16/2021 14:07:18,14.45,,,,,,,
25448,05/16/2021 14:17:18,14.67,,,,,,,
25449,05/16/2021 14:27:18,14.20,,,,,,,
25450,05/16/2021 14:37:18,13.08,,,,,,,
25451,05/16/2021 14:47:18,12.10,,,,,,,
25452,05/16/2021 14:57:18,11.54,,,,,,,
25453,05/16/2021 15:07:18,11.41,,,,,,,
25454,05/16/2021 15:17:18,13.60,,,,,,,
25455,05/16/2021 15:27:18,16.69,,,,,,,
25456,05/16/2021 15:37:18,18.53,,,,,,,
25457,05/16/2021 15:47:18,16.94,,,,,,,
25458,05/16/2021 15:57:18,15.01,,,,,,,
25459,05/16/2021 16:07:18,14.45,,,,,,,
25460,05/16/2021 16:17:18,13.17,,,,,,,
25461,05/16/2021 16:27:18,11.92,,,,,,,
25462,05/16/2021 16:37:18,10.98,,,,,,,
25463,05/16/2021 16:47:18,10.68,,,,,,,
25464,05/16/2021 16:57:18,10.59,,,,,,,
25465,05/16/2021 17:07:18,10.89,,,,,,,
25466,05/16/2021 17:17:18,11.24,,,,,,,
25467,05/16/2021 17:27:18,11.32,,,,,,,
25468,05/16/2021 17:37:18,11.15,,,,,,,
25469,05/16/2021 17:47:18,10.85,,,,,,,
25470,05/16/2021 17:57:18,10.59,,,,,,,
25471,05/16/2021 18:07:18,10.34,,,,,,,
25472,05/16/2021 18:17:18,10.12,,,,,,,
25473,05/16/2021 18:27:18,9.86,,,,,,,
25474,05/16/2021 18:37:18,9.61,,,,,,,
25475,05/16/2021 18:47:18,9.44,,,,,,,
25476,05/16/2021 18:57:18,9.39,,,,,,,
25477,05/16/2021 19:07:18,9.31,,,,,,,
25478,05/16/2021 19:17:18,9.22,,,,,,,
25479,05/16/2021 19:27:18,9.09,,,,,,,
25480,05/16/2021 19:37:18,9.01,,,,,,,
25481,05/16/2021 19:47:18,8.83,,,,,,,
25482,05/16/2021 19:57:18,8.66,,,,,,,
25483,05/16/2021 20:07:18,8.45,,,,,,,
25484,05/16/2021 20:17:18,8.15,,,,,,,
25485,05/16/2021 20:27:18,7.98,,,,,,,
25486,05/16/2021 20:37:18,7.76,,,,,,,
25487,05/16/2021 20:47:18,7.59,,,,,,,
25488,05/16/2021 20:57:18,7.46,,,,,,,
25489,05/16/2021 21:07:18,7.29,,,,,,,
25490,05/16/2021 21:17:18,7.20,,,,,,,
25491,05/16/2021 21:27:18,7.16,,,,,,,
